NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
POSITIVE REGULATION OF INTERFERON-BETA PRODUCTION%GOBP%GO:0032728	POSITIVE REGULATION OF INTERFERON-BETA PRODUCTION%GOBP%GO:0032728		33	0.8145738	1.9124253	0.0	8.060969E-5	0.002	917	tags=36%, list=7%, signal=39%	
DNA REPLICATION PRE-INITIATION%REACTOME%R-HSA-69002.2	DNA REPLICATION PRE-INITIATION%REACTOME%R-HSA-69002.2		107	0.6829327	1.9100568	0.0	7.79227E-5	0.002	3012	tags=52%, list=22%, signal=67%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN%GOBP%GO:0048002	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN%GOBP%GO:0048002		38	0.80192196	1.910055	0.0	7.5409065E-5	0.002	824	tags=42%, list=6%, signal=45%	
CDC20:PHOSPHO-APC C MEDIATED DEGRADATION OF CYCLIN A%REACTOME DATABASE ID RELEASE 79%174184	CDC20:PHOSPHO-APC C MEDIATED DEGRADATION OF CYCLIN A%REACTOME DATABASE ID RELEASE 79%174184		70	0.7214943	1.9056036	0.0	1.8033442E-4	0.005	2525	tags=54%, list=19%, signal=67%	
REGULATION OF INTERFERON-BETA PRODUCTION%GOBP%GO:0032648	REGULATION OF INTERFERON-BETA PRODUCTION%GOBP%GO:0032648		45	0.77076405	1.90012	0.0	1.7486974E-4	0.005	917	tags=31%, list=7%, signal=33%	
CDK-MEDIATED PHOSPHORYLATION AND REMOVAL OF CDC6%REACTOME%R-HSA-69017.2	CDK-MEDIATED PHOSPHORYLATION AND REMOVAL OF CDC6%REACTOME%R-HSA-69017.2		70	0.7171838	1.8975319	0.0	1.6972651E-4	0.005	2525	tags=53%, list=19%, signal=65%	
POSITIVE REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032481	POSITIVE REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032481		50	0.74999166	1.8924192	0.0	1.9806514E-4	0.006	917	tags=32%, list=7%, signal=34%	
REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032479	REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032479		77	0.7010681	1.8918136	0.0	1.9256333E-4	0.006	917	tags=26%, list=7%, signal=28%	
THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT%REACTOME%R-HSA-8852276.2	THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT%REACTOME%R-HSA-8852276.2		57	0.7244749	1.8892313	0.0	2.1829653E-4	0.007	2483	tags=63%, list=18%, signal=77%	
DOWNSTREAM SIGNALING EVENTS OF B CELL RECEPTOR (BCR)%REACTOME DATABASE ID RELEASE 79%1168372	DOWNSTREAM SIGNALING EVENTS OF B CELL RECEPTOR (BCR)%REACTOME DATABASE ID RELEASE 79%1168372		73	0.6976657	1.8885382	0.0	2.1255187E-4	0.007	2446	tags=49%, list=18%, signal=60%	
UBIQUITIN-DEPENDENT DEGRADATION OF CYCLIN D%REACTOME DATABASE ID RELEASE 79%75815	UBIQUITIN-DEPENDENT DEGRADATION OF CYCLIN D%REACTOME DATABASE ID RELEASE 79%75815		49	0.7459787	1.8866582	0.0	2.3665272E-4	0.008	2446	tags=61%, list=18%, signal=75%	
AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME%R-HSA-174084.4	AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME%R-HSA-174084.4		63	0.718258	1.8864775	0.0	2.307364E-4	0.008	2525	tags=56%, list=19%, signal=68%	
RESPONSE TO INTERFERON-BETA%GOBP%GO:0035456	RESPONSE TO INTERFERON-BETA%GOBP%GO:0035456		19	0.89185137	1.8861222	0.0	2.5371465E-4	0.009	741	tags=68%, list=6%, signal=72%	
ASSEMBLY OF THE PRE-REPLICATIVE COMPLEX%REACTOME%R-HSA-68867.7	ASSEMBLY OF THE PRE-REPLICATIVE COMPLEX%REACTOME%R-HSA-68867.7		91	0.6927795	1.8853364	0.0	2.7566653E-4	0.01	2525	tags=48%, list=19%, signal=59%	
REGULATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0045088	REGULATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0045088		130	0.6580587	1.8842095	0.0	2.6925566E-4	0.01	1276	tags=31%, list=9%, signal=34%	
APC C:CDC20 MEDIATED DEGRADATION OF SECURIN%REACTOME DATABASE ID RELEASE 79%174154	APC C:CDC20 MEDIATED DEGRADATION OF SECURIN%REACTOME DATABASE ID RELEASE 79%174154		65	0.7224025	1.882459	0.0	2.6313623E-4	0.01	2525	tags=57%, list=19%, signal=70%	
DEGRADATION OF GLI2 BY THE PROTEASOME%REACTOME%R-HSA-5610783.1	DEGRADATION OF GLI2 BY THE PROTEASOME%REACTOME%R-HSA-5610783.1		56	0.728766	1.8800389	0.0	3.3485403E-4	0.013	2446	tags=55%, list=18%, signal=67%	
RESPONSE TO INTERFERON-ALPHA%GOBP%GO:0035455	RESPONSE TO INTERFERON-ALPHA%GOBP%GO:0035455		17	0.91241235	1.8799839	0.0	3.275746E-4	0.013	614	tags=65%, list=5%, signal=68%	
VIF-MEDIATED DEGRADATION OF APOBEC3G%REACTOME DATABASE ID RELEASE 79%180585	VIF-MEDIATED DEGRADATION OF APOBEC3G%REACTOME DATABASE ID RELEASE 79%180585		50	0.7359716	1.871738	0.0	5.160744E-4	0.021	2446	tags=60%, list=18%, signal=73%	
TYPE II INTERFERON SIGNALING%WIKIPATHWAYS_20220310%WP619%HOMO SAPIENS	TYPE II INTERFERON SIGNALING%WIKIPATHWAYS_20220310%WP619%HOMO SAPIENS		21	0.86400396	1.871423	0.0	5.053229E-4	0.021	1265	tags=76%, list=9%, signal=84%	
G1 S TRANSITION%REACTOME%R-HSA-69206.2	G1 S TRANSITION%REACTOME%R-HSA-69206.2		128	0.6558656	1.8684909	0.0	5.423775E-4	0.023	2446	tags=42%, list=18%, signal=51%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0002474	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0002474		20	0.890616	1.8659114	0.0	5.7770323E-4	0.025	822	tags=55%, list=6%, signal=58%	
REGULATION OF ACTIVATED PAK-2P34 BY PROTEASOME MEDIATED DEGRADATION%REACTOME%R-HSA-211733.1	REGULATION OF ACTIVATED PAK-2P34 BY PROTEASOME MEDIATED DEGRADATION%REACTOME%R-HSA-211733.1		47	0.73845845	1.8656955	0.0	5.6637573E-4	0.025	2446	tags=62%, list=18%, signal=75%	
DEGRADATION OF BETA-CATENIN BY THE DESTRUCTION COMPLEX%REACTOME DATABASE ID RELEASE 79%195253	DEGRADATION OF BETA-CATENIN BY THE DESTRUCTION COMPLEX%REACTOME DATABASE ID RELEASE 79%195253		79	0.68665975	1.8652947	0.0	5.7779136E-4	0.026	2446	tags=47%, list=18%, signal=57%	
G2 M CHECKPOINTS%REACTOME%R-HSA-69481.3	G2 M CHECKPOINTS%REACTOME%R-HSA-69481.3		134	0.6429939	1.8649797	0.0	5.668896E-4	0.026	3196	tags=50%, list=24%, signal=65%	
VPU MEDIATED DEGRADATION OF CD4%REACTOME%R-HSA-180534.1	VPU MEDIATED DEGRADATION OF CD4%REACTOME%R-HSA-180534.1		48	0.7387275	1.8646349	0.0	5.563916E-4	0.026	2446	tags=60%, list=18%, signal=74%	
AUTODEGRADATION OF THE E3 UBIQUITIN LIGASE COP1%REACTOME DATABASE ID RELEASE 79%349425	AUTODEGRADATION OF THE E3 UBIQUITIN LIGASE COP1%REACTOME DATABASE ID RELEASE 79%349425		49	0.7389536	1.8606482	0.0	6.926042E-4	0.032	2446	tags=61%, list=18%, signal=75%	
REGULATION OF RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0002831	REGULATION OF RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0002831		197	0.6230768	1.8581611	0.0	7.421082E-4	0.035	1276	tags=28%, list=9%, signal=31%	
SEPARATION OF SISTER CHROMATIDS%REACTOME DATABASE ID RELEASE 79%2467813	SEPARATION OF SISTER CHROMATIDS%REACTOME DATABASE ID RELEASE 79%2467813		163	0.63191783	1.8569201	0.0	7.696932E-4	0.037	3012	tags=49%, list=22%, signal=62%	
P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 79%69610	P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 79%69610		49	0.73141253	1.855696	0.0	7.764155E-4	0.038	2446	tags=59%, list=18%, signal=72%	
CROSS-PRESENTATION OF SOLUBLE EXOGENOUS ANTIGENS (ENDOSOMES)%REACTOME DATABASE ID RELEASE 79%1236978	CROSS-PRESENTATION OF SOLUBLE EXOGENOUS ANTIGENS (ENDOSOMES)%REACTOME DATABASE ID RELEASE 79%1236978		43	0.75210035	1.8554412	0.0	7.63256E-4	0.038	2446	tags=65%, list=18%, signal=79%	
REGULATION OF ORNITHINE DECARBOXYLASE (ODC)%REACTOME DATABASE ID RELEASE 79%350562	REGULATION OF ORNITHINE DECARBOXYLASE (ODC)%REACTOME DATABASE ID RELEASE 79%350562		47	0.74825484	1.852062	0.0	9.415623E-4	0.048	2446	tags=64%, list=18%, signal=78%	
FBXL7 DOWN-REGULATES AURKA DURING MITOTIC ENTRY AND IN EARLY MITOSIS%REACTOME DATABASE ID RELEASE 79%8854050	FBXL7 DOWN-REGULATES AURKA DURING MITOTIC ENTRY AND IN EARLY MITOSIS%REACTOME DATABASE ID RELEASE 79%8854050		52	0.7260342	1.850301	0.0	9.828197E-4	0.051	2446	tags=58%, list=18%, signal=70%	
SCF-BETA-TRCP MEDIATED DEGRADATION OF EMI1%REACTOME DATABASE ID RELEASE 79%174113	SCF-BETA-TRCP MEDIATED DEGRADATION OF EMI1%REACTOME DATABASE ID RELEASE 79%174113		52	0.73488545	1.84814	0.0	0.0010231563	0.054	2446	tags=60%, list=18%, signal=73%	
NEGATIVE REGULATION OF NOTCH4 SIGNALING%REACTOME DATABASE ID RELEASE 79%9604323	NEGATIVE REGULATION OF NOTCH4 SIGNALING%REACTOME DATABASE ID RELEASE 79%9604323		51	0.7309675	1.8467768	0.0	0.0010069156	0.054	2446	tags=59%, list=18%, signal=72%	
ER-PHAGOSOME PATHWAY%REACTOME%R-HSA-1236974.4	ER-PHAGOSOME PATHWAY%REACTOME%R-HSA-1236974.4		77	0.6893745	1.8466636	0.0	9.911825E-4	0.054	2446	tags=58%, list=18%, signal=71%	
REGULATION OF APOPTOSIS%REACTOME%R-HSA-169911.2	REGULATION OF APOPTOSIS%REACTOME%R-HSA-169911.2		50	0.73447657	1.8455728	0.0	0.0010284212	0.057	2446	tags=58%, list=18%, signal=71%	
S PHASE%REACTOME%R-HSA-69242.2	S PHASE%REACTOME%R-HSA-69242.2		159	0.63080674	1.8448079	0.0	0.0010128391	0.057	2525	tags=39%, list=19%, signal=47%	
P53-INDEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME%R-HSA-69613.2	P53-INDEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME%R-HSA-69613.2		49	0.73141253	1.8433561	0.0	0.0010322949	0.059	2446	tags=59%, list=18%, signal=72%	
CELLULAR RESPONSE TO TYPE I INTERFERON%GOBP%GO:0071357	CELLULAR RESPONSE TO TYPE I INTERFERON%GOBP%GO:0071357		22	0.8492193	1.8429415	0.0	0.0010171141	0.059	729	tags=50%, list=5%, signal=53%	
CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002753	CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002753		22	0.8533583	1.8421652	0.0	0.0010360954	0.061	407	tags=32%, list=3%, signal=33%	
NETWORK MAP OF SARS-COV-2 SIGNALING PATHWAY%WIKIPATHWAYS_20220310%WP5115%HOMO SAPIENS	NETWORK MAP OF SARS-COV-2 SIGNALING PATHWAY%WIKIPATHWAYS_20220310%WP5115%HOMO SAPIENS		109	0.65518945	1.840709	0.0	0.0010704253	0.064	1346	tags=36%, list=10%, signal=39%	
NIK-->NONCANONICAL NF-KB SIGNALING%REACTOME DATABASE ID RELEASE 79%5676590	NIK-->NONCANONICAL NF-KB SIGNALING%REACTOME DATABASE ID RELEASE 79%5676590		56	0.71686935	1.8403345	0.0	0.0010878689	0.066	3035	tags=64%, list=23%, signal=83%	
DECTIN-1 MEDIATED NONCANONICAL NF-KB SIGNALING%REACTOME%R-HSA-5607761.1	DECTIN-1 MEDIATED NONCANONICAL NF-KB SIGNALING%REACTOME%R-HSA-5607761.1		57	0.71143275	1.8402066	0.0	0.0010727596	0.066	3035	tags=63%, list=23%, signal=81%	
IMMUNE RESPONSE TO TUBERCULOSIS%WIKIPATHWAYS_20220310%WP4197%HOMO SAPIENS	IMMUNE RESPONSE TO TUBERCULOSIS%WIKIPATHWAYS_20220310%WP4197%HOMO SAPIENS		19	0.88324034	1.8379831	0.0	0.0011377137	0.071	1265	tags=74%, list=9%, signal=81%	
DEGRADATION OF GLI1 BY THE PROTEASOME%REACTOME%R-HSA-5610780.1	DEGRADATION OF GLI1 BY THE PROTEASOME%REACTOME%R-HSA-5610780.1		56	0.7220325	1.8348199	0.0	0.0012001556	0.076	2446	tags=54%, list=18%, signal=65%	
MEASLES VIRUS INFECTION%WIKIPATHWAYS_20220310%WP4630%HOMO SAPIENS	MEASLES VIRUS INFECTION%WIKIPATHWAYS_20220310%WP4630%HOMO SAPIENS		84	0.6738892	1.834302	0.0	0.0011992324	0.077	1265	tags=31%, list=9%, signal=34%	
GLI3 IS PROCESSED TO GLI3R BY THE PROTEASOME%REACTOME%R-HSA-5610785.1	GLI3 IS PROCESSED TO GLI3R BY THE PROTEASOME%REACTOME%R-HSA-5610785.1		56	0.7104798	1.831813	0.0	0.0012442565	0.081	2446	tags=54%, list=18%, signal=65%	
METABOLISM OF POLYAMINES%REACTOME%R-HSA-351202.3	METABOLISM OF POLYAMINES%REACTOME%R-HSA-351202.3		54	0.7088809	1.8296696	0.0	0.0013032848	0.086	2446	tags=57%, list=18%, signal=70%	
KEGG_PROTEASOME	KEGG_PROTEASOME		40	0.7473123	1.827782	0.0	0.0013895353	0.092	2446	tags=65%, list=18%, signal=79%	
ASYMMETRIC LOCALIZATION OF PCP PROTEINS%REACTOME DATABASE ID RELEASE 79%4608870	ASYMMETRIC LOCALIZATION OF PCP PROTEINS%REACTOME DATABASE ID RELEASE 79%4608870		60	0.7040474	1.8266114	0.0	0.0014159009	0.095	2446	tags=55%, list=18%, signal=67%	
NEGATIVE REGULATORS OF RIG-I MDA5 SIGNALING%REACTOME%R-HSA-936440.4	NEGATIVE REGULATORS OF RIG-I MDA5 SIGNALING%REACTOME%R-HSA-936440.4		34	0.77256405	1.8261907	0.0	0.0014125886	0.096	668	tags=29%, list=5%, signal=31%	
RESPONSE TO INTERFERON-GAMMA%GOBP%GO:0034341	RESPONSE TO INTERFERON-GAMMA%GOBP%GO:0034341		47	0.7325266	1.8246379	0.0	0.0014376579	0.099	575	tags=43%, list=4%, signal=44%	
UBIQUITIN MEDIATED DEGRADATION OF PHOSPHORYLATED CDC25A%REACTOME%R-HSA-69601.3	UBIQUITIN MEDIATED DEGRADATION OF PHOSPHORYLATED CDC25A%REACTOME%R-HSA-69601.3		49	0.73141253	1.8223423	0.0	0.0015607004	0.109	2446	tags=59%, list=18%, signal=72%	
ANTIGEN PROCESSING-CROSS PRESENTATION%REACTOME%R-HSA-1236975.1	ANTIGEN PROCESSING-CROSS PRESENTATION%REACTOME%R-HSA-1236975.1		85	0.6634591	1.8210872	0.0	0.001555858	0.11	2446	tags=58%, list=18%, signal=70%	
NEGATIVE REGULATION OF LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002704	NEGATIVE REGULATION OF LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002704		20	0.8517852	1.8195204	0.0	0.001564885	0.112	990	tags=50%, list=7%, signal=54%	
STABILIZATION OF P53%REACTOME%R-HSA-69541.5	STABILIZATION OF P53%REACTOME%R-HSA-69541.5		54	0.72146153	1.8162574	0.0	0.001614164	0.117	2446	tags=57%, list=18%, signal=70%	
ACTIVATION OF NF-KAPPAB IN B CELLS%REACTOME%R-HSA-1169091.1	ACTIVATION OF NF-KAPPAB IN B CELLS%REACTOME%R-HSA-1169091.1		62	0.69807863	1.8136084	0.0	0.0017162123	0.124	2446	tags=52%, list=18%, signal=63%	
B CELL ACTIVATION%REACTOME%R-HSA-983705.1	B CELL ACTIVATION%REACTOME%R-HSA-983705.1		93	0.65265733	1.811621	0.0	0.001842813	0.134	2446	tags=42%, list=18%, signal=51%	
REGULATION OF RUNX3 EXPRESSION AND ACTIVITY%REACTOME DATABASE ID RELEASE 79%8941858	REGULATION OF RUNX3 EXPRESSION AND ACTIVITY%REACTOME DATABASE ID RELEASE 79%8941858		53	0.71388835	1.8103409	0.0	0.0019134441	0.14	2446	tags=58%, list=18%, signal=71%	
DEGRADATION OF DVL%REACTOME%R-HSA-4641258.2	DEGRADATION OF DVL%REACTOME%R-HSA-4641258.2		53	0.7032042	1.8075644	0.0	0.0020592425	0.152	2446	tags=57%, list=18%, signal=69%	
HH MUTANTS ARE DEGRADED BY ERAD%REACTOME DATABASE ID RELEASE 79%5362768	HH MUTANTS ARE DEGRADED BY ERAD%REACTOME DATABASE ID RELEASE 79%5362768		53	0.7128959	1.8046077	0.0	0.0022027825	0.163	2446	tags=58%, list=18%, signal=71%	
HH MUTANTS ABROGATE LIGAND SECRETION%REACTOME%R-HSA-5387390.4	HH MUTANTS ABROGATE LIGAND SECRETION%REACTOME%R-HSA-5387390.4		54	0.71008724	1.8035904	0.0	0.0022670357	0.168	2446	tags=57%, list=18%, signal=70%	
SCF(SKP2)-MEDIATED DEGRADATION OF P27 P21%REACTOME%R-HSA-187577.3	SCF(SKP2)-MEDIATED DEGRADATION OF P27 P21%REACTOME%R-HSA-187577.3		58	0.6906467	1.7975684	0.0	0.0026305832	0.199	2446	tags=57%, list=18%, signal=69%	
MYELOID LEUKOCYTE MIGRATION%GOBP%GO:0097529	MYELOID LEUKOCYTE MIGRATION%GOBP%GO:0097529		40	0.7305385	1.7957765	0.0	0.0027014802	0.205	1535	tags=43%, list=11%, signal=48%	
HOST-PATHOGEN INTERACTION OF HUMAN CORONAVIRUSES - INTERFERON INDUCTION%WIKIPATHWAYS_20220310%WP4880%HOMO SAPIENS	HOST-PATHOGEN INTERACTION OF HUMAN CORONAVIRUSES - INTERFERON INDUCTION%WIKIPATHWAYS_20220310%WP4880%HOMO SAPIENS		30	0.7886187	1.7957368	0.0	0.002672741	0.205	1265	tags=47%, list=9%, signal=51%	
TYPE I INTERFERON SIGNALING PATHWAY%GOBP%GO:0060337	TYPE I INTERFERON SIGNALING PATHWAY%GOBP%GO:0060337		21	0.8384269	1.792989	0.0	0.0028993895	0.22	729	tags=48%, list=5%, signal=50%	
